time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
4.8500000000e+01,1.4225428064e-03,7.6809434783e-03,4.5556891455e-01,4.4428517485e-01,5.0277223207e-02,2.7997517247e-04,4.0485225939e-02,2.5805634310e+00,4.9467325971e-02,4.9257760144e+00
4.9000000000e+01,1.4583547336e-03,7.7741462692e-03,4.5823340581e-01,4.4086459844e-01,5.0598695335e-02,2.9027915402e-04,4.0780520263e-02,2.5890451289e+00,4.7041012604e-02,4.9394295112e+00
4.9500000000e+01,1.4898422987e-03,7.8993518608e-03,4.6248280065e-01,4.3567622707e-01,5.0983603281e-02,3.0669213136e-04,4.1161482702e-02,2.5977324479e+00,4.4470621299e-02,4.9520631395e+00
5.0000000000e+01,1.5214381844e-03,7.9119188320e-03,4.6707781867e-01,4.3032960208e-01,5.1102588346e-02,3.1904351773e-04,4.1737590365e-02,2.6050052715e+00,4.2078949081e-02,4.9659230776e+00
5.0500000000e+01,1.5540016282e-03,7.9875167998e-03,4.6805081728e-01,4.2882164948e-01,5.1352514762e-02,3.3929839493e-04,4.1894201661e-02,2.6116372461e+00,3.9624764776e-02,4.9696876015e+00
5.1000000000e+01,1.5948468947e-03,8.0655543617e-03,4.7272936047e-01,4.2392941664e-01,5.1253862321e-02,3.5730262557e-04,4.2069656689e-02,2.6165617865e+00,3.7572868829e-02,4.9784732624e+00
5.1500000000e+01,1.6348836124e-03,8.2226870551e-03,4.7478975500e-01,4.2075936685e-01,5.1588448197e-02,3.7689426862e-04,4.2627965018e-02,2.6281442666e+00,3.5367496585e-02,4.9849165081e+00
5.2000000000e+01,1.6733375126e-03,8.2820644803e-03,4.7655154134e-01,4.1869730211e-01,5.1593850843e-02,3.9895244930e-04,4.2802951273e-02,2.6330376995e+00,3.3242794555e-02,4.9862858747e+00
5.2500000000e+01,1.7237987539e-03,8.3491763325e-03,4.7950942482e-01,4.1452002385e-01,5.2490695214e-02,4.2332718748e-04,4.2983553846e-02,2.6428296757e+00,3.1394808295e-02,4.9939426554e+00
5.3000000000e+01,1.7671935416e-03,8.4461594638e-03,4.8310945656e-01,4.1047935826e-01,5.2444930248e-02,4.5138620283e-04,4.3301515723e-02,2.6496927937e+00,2.9380764272e-02,4.9933556908e+00
5.3500000000e+01,1.8261677733e-03,8.5543299231e-03,4.8343486801e-01,4.0905612566e-01,5.2917696329e-02,4.7902921374e-04,4.3731783090e-02,2.6628235352e+00,2.7621130508e-02,4.9932998989e+00
5.4000000000e+01,1.8712716937e-03,8.6006199427e-03,4.8606890068e-01,4.0621115574e-01,5.3095573815e-02,5.0498358211e-04,4.3647494548e-02,2.6680022672e+00,2.5780091095e-02,4.9916946593e+00
5.4500000000e+01,1.9044346568e-03,8.6573288378e-03,4.8874174655e-01,4.0306835797e-01,5.3212476428e-02,5.3617446371e-04,4.3879481094e-02,2.6737727248e+00,2.3882191837e-02,4.9868237879e+00
5.5000000000e+01,1.9412153124e-03,8.6779498329e-03,4.9289855895e-01,3.9863311715e-01,5.3303167609e-02,5.6862281436e-04,4.3977368332e-02,2.6780725042e+00,2.2173827174e-02,4.9833977666e+00
5.5500000000e+01,1.9915166117e-03,8.7375763162e-03,4.9513947136e-01,3.9610588455e-01,5.3478061800e-02,6.0128309899e-04,4.3946206261e-02,2.6846859193e+00,2.0544208454e-02,4.9762473051e+00
5.6000000000e+01,2.0310570521e-03,8.7582292559e-03,4.9782789552e-01,3.9321157078e-01,5.3595689201e-02,6.3921043105e-04,4.3936347757e-02,2.6900505690e+00,1.8884823548e-02,4.9654418759e+00
5.6500000000e+01,2.0873658758e-03,8.8437886700e-03,5.0134654099e-01,3.8887015102e-01,5.3702856007e-02,6.8499550617e-04,4.4464301924e-02,2.6993542727e+00,1.7400161111e-02,4.9579351556e+00
5.7000000000e+01,2.1432749980e-03,8.9168691385e-03,5.0429422600e-01,3.8522499956e-01,5.3760117455e-02,7.2242243646e-04,4.4938090417e-02,2.7083603643e+00,1.6023061220e-02,4.9509621251e+00
5.7500000000e+01,2.1845437058e-03,8.9480719414e-03,5.0741515762e-01,3.8239180218e-01,5.3525520839e-02,7.5752980887e-04,4.4777373904e-02,2.7091700425e+00,1.4652541220e-02,4.9360877071e+00
5.8000000000e+01,2.2277128036e-03,8.9564114610e-03,5.1089463758e-01,3.7876748003e-01,5.3589378133e-02,8.0037338371e-04,4.4764006606e-02,2.7117571342e+00,1.3311578914e-02,4.9218196808e+00
5.8500000000e+01,2.2963288701e-03,8.9866329636e-03,5.1429830724e-01,3.7479217385e-01,5.3613356589e-02,8.4910285934e-04,4.5164097628e-02,2.7192556210e+00,1.2175505276e-02,4.9099142426e+00
5.9000000000e+01,2.3721229722e-03,9.0196913043e-03,5.1734933539e-01,3.7062532405e-01,5.4037412187e-02,8.9390984275e-04,4.5702204255e-02,2.7300415151e+00,1.1156470856e-02,4.9007927698e+00
5.9500000000e+01,2.4241528930e-03,9.0885283533e-03,5.1976629544e-01,3.6757695709e-01,5.4198382543e-02,9.4333174471e-04,4.6002351940e-02,2.7377564763e+00,1.0032140309e-02,4.8848732280e+00
6.0000000000e+01,2.4713543349e-03,9.0710546932e-03,5.2281248590e-01,3.6432027520e-01,5.4106464467e-02,9.9584383017e-04,4.6222521580e-02,2.7418286699e+00,9.0202550538e-03,4.8682399110e+00
6.0500000000e+01,2.5299572936e-03,9.1164432463e-03,5.2684574347e-01,3.5989184426e-01,5.4195899065e-02,1.0428364237e-03,4.6377276245e-02,2.7457687936e+00,8.0885188815e-03,4.8514530116e+00
6.1000000000e+01,2.5990508664e-03,9.1583612934e-03,5.2946103757e-01,3.5655664645e-01,5.4502621633e-02,1.0936922538e-03,4.6628589933e-02,2.7525476446e+00,7.2346492397e-03,4.8329097924e+00
6.1500000000e+01,2.6472860842e-03,9.2201541691e-03,5.3405477897e-01,3.5216515361e-01,5.4262351487e-02,1.1420679000e-03,4.6508207782e-02,2.7532099685e+00,6.3702032122e-03,4.8112100312e+00
