time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
8.6100000000e+02,9.0698610618e-04,4.0950448477e-03,3.8690467838e-01,4.9567069326e-01,5.3938987244e-02,1.2764933600e-03,5.7207116808e-02,2.7145625308e+00,2.4829788429e-01,5.0488007714e+00
8.6200000000e+02,5.5097923400e-03,1.0739253223e-02,7.7032146450e-01,1.6584010394e-01,1.9839822029e-02,2.1947630999e-03,2.5554800870e-02,2.2773074925e+00,3.7092097831e-02,5.2135882931e+00
8.6300000000e+02,4.8340827143e-03,9.6439411178e-03,7.0566730176e-01,2.2138627428e-01,2.5541149259e-02,2.0336576994e-03,3.0893593174e-02,2.4557547362e+00,4.3982121020e-02,5.2288229138e+00
8.6400000000e+02,1.3632893904e-03,4.8103518409e-03,4.3014137293e-01,4.5854755716e-01,5.0112004476e-02,1.3827499713e-03,5.3642674231e-02,2.7324069259e+00,5.4860352986e-02,5.6989836656e+00
8.6500000000e+02,7.8608171061e-03,1.3971434654e-02,9.5437077247e-01,7.4014700073e-03,3.4076960869e-03,2.6272211123e-03,1.0360588566e-02,1.1940475447e+00,8.2994706707e-02,5.2744060246e+00
8.6600000000e+02,4.0832561651e-04,3.5030090601e-03,3.5552174219e-01,5.2278003917e-01,5.6777327121e-02,1.2077600462e-03,5.9801796798e-02,2.6720595299e+00,1.8171787885e-01,5.1875351804e+00
8.6700000000e+02,6.4624001931e-03,1.1856266075e-02,8.3005219167e-01,1.1425580638e-01,1.4428759891e-02,2.3246560846e-03,2.0619919711e-02,2.0635355345e+00,2.6085015839e-01,5.0737735345e+00
8.6800000000e+02,3.7905063206e-03,8.4106629239e-03,6.3732528959e-01,2.8032712699e-01,3.1731764673e-02,1.8843314164e-03,3.6530318090e-02,2.5862309463e+00,1.9689961375e-01,5.6130895065e+00
8.6900000000e+02,2.2381611080e-03,5.8563932861e-03,4.8412737296e-01,4.1186779377e-01,4.5236470610e-02,1.5014579100e-03,4.9172350355e-02,2.7426148223e+00,1.5721577099e-01,5.2607054679e+00
8.7000000000e+02,7.6317570073e-03,1.3651325499e-02,9.3217230718e-01,2.6392368289e-02,5.4002594648e-03,2.5753590470e-03,1.2176623514e-02,1.4546397485e+00,6.4443394159e-02,5.3879129751e+00
8.7100000000e+02,1.6213820860e-04,3.2539505562e-03,3.3788329927e-01,5.3788552938e-01,5.8405762543e-02,1.1719555997e-03,6.1237364445e-02,2.6398129415e+00,2.7274729568e-02,4.6903646509e+00
8.7200000000e+02,7.4028753567e-03,1.2922479578e-02,8.8081473820e-01,7.0203262565e-02,9.8222682870e-03,2.4324342502e-03,1.6401941759e-02,1.8213600999e+00,4.0697406594e-02,5.0934969000e+00
8.7300000000e+02,2.8614232354e-03,7.2885423217e-03,5.6924369002e-01,3.3885228289e-01,3.7897251036e-02,1.7338794986e-03,4.2122931005e-02,2.6749219287e+00,1.1628874829e-01,5.3997274767e+00
8.7400000000e+02,3.2669811566e-03,7.1219428921e-03,5.4573279258e-01,3.5848668403e-01,3.9700419312e-02,1.6392526059e-03,4.4051927425e-02,2.7196785683e+00,2.4922192349e-01,4.9473435094e+00
8.7500000000e+02,7.3385572940e-03,1.3186175169e-02,8.9614484406e-01,5.7108404224e-02,8.6189652590e-03,2.4885833303e-03,1.5114470662e-02,1.7283916386e+00,1.9552306858e-01,5.1341655942e+00
8.7600000000e+02,1.6476717746e-04,3.3392509501e-03,3.3488741669e-01,5.4025410059e-01,5.8737822309e-02,1.1707766205e-03,6.1445865673e-02,2.6434985238e+00,2.7072430105e-01,5.0838861101e+00
8.7700000000e+02,8.2535455041e-03,1.3857876289e-02,9.2025375933e-01,3.5782241806e-02,6.2361077381e-03,2.5137684617e-03,1.3102700874e-02,1.5619286364e+00,1.3469188396e-01,5.2230101293e+00
8.7800000000e+02,2.0691479032e-03,6.3025131056e-03,5.0475546687e-01,3.9414769020e-01,4.3731166289e-02,1.5895175183e-03,4.7404498113e-02,2.7243750763e+00,4.3672569903e-02,5.5114049919e+00
8.7900000000e+02,4.3657026465e-03,8.5111164999e-03,6.1210101769e-01,3.0094551746e-01,3.3759623539e-02,1.7901575726e-03,3.8526864597e-02,2.6542674322e+00,4.7495276125e-02,4.9638528790e+00
8.8000000000e+02,6.9568736153e-03,1.2559381477e-02,8.4811180648e-01,9.8066111629e-02,1.2899879015e-02,2.3717262696e-03,1.9034221512e-02,1.9922220368e+00,7.8136624041e-02,4.8990556075e+00
8.8100000000e+02,3.8469130664e-04,3.7160333392e-03,3.4677911490e-01,5.2975420815e-01,5.7742788763e-02,1.2044179769e-03,6.0418745561e-02,2.6791029789e+00,1.1669975754e-01,5.3152924206e+00
8.8200000000e+02,8.9254529118e-03,1.4571975021e-02,9.4659877644e-01,1.2625039978e-02,3.8321663965e-03,2.5658094743e-03,1.0880779775e-02,1.3023589846e+00,2.8553566441e-01,4.8301927965e+00
8.8300000000e+02,1.4142178424e-03,5.4560056986e-03,4.4706008370e-01,4.4354849034e-01,4.8939072599e-02,1.4584630779e-03,5.2123666742e-02,2.7396150488e+00,2.2438611283e-01,5.1286586009e+00
8.8400000000e+02,5.4381398804e-03,9.9107768375e-03,6.8017726805e-01,2.4197918324e-01,2.7684781754e-02,1.9475793317e-03,3.2862270907e-02,2.5409356366e+00,2.4684068748e-01,5.2882422910e+00
8.8500000000e+02,6.4554890593e-03,1.1751892469e-02,7.9049701257e-01,1.4728899122e-01,1.8026352636e-02,2.2313234711e-03,2.3748938578e-02,2.2300706060e+00,1.0997463454e-01,5.5843291501e+00
8.8600000000e+02,7.7441317425e-04,4.3208430361e-03,3.7310837701e-01,5.0686731635e-01,5.5451438796e-02,1.2714543738e-03,5.8206157261e-02,2.7200063549e+00,7.0829841703e-02,4.8043972808e+00
8.8700000000e+02,9.3352053844e-03,1.4981036784e-02,9.5871604972e-01,1.8231363914e-03,2.7142748763e-03,2.5871190052e-03,9.8431778356e-03,1.0823350093e+00,2.8698334875e-02,5.2422966218e+00
8.8800000000e+02,8.8712870106e-04,4.7437323143e-03,3.9903670796e-01,4.8467207375e-01,5.3257045803e-02,1.3474506277e-03,5.6055860846e-02,2.7279138504e+00,7.1186974192e-02,5.4636793362e+00
8.8900000000e+02,6.3932339780e-03,1.1209514458e-02,7.4681985513e-01,1.8439025158e-01,2.1752217945e-02,2.1044447750e-03,2.7330482139e-02,2.3786367725e+00,1.9063140335e-01,5.3862156423e+00
8.9000000000e+02,5.8112163009e-03,1.0757020575e-02,7.2617262685e-01,2.0240715616e-01,2.3743022871e-02,2.0750805795e-03,2.9033876669e-02,2.4300370272e+00,2.6412651252e-01,5.1423654936e+00
8.9100000000e+02,1.2848789455e-03,5.0863079857e-03,4.1271639650e-01,4.7267006315e-01,5.1958488424e-02,1.3687673946e-03,5.4915097599e-02,2.7495841211e+00,2.3298655872e-01,5.0329131356e+00
8.9200000000e+02,9.4225682622e-03,1.5026049946e-02,9.5612670803e-01,3.8802250203e-03,2.9269813100e-03,2.5775070401e-03,1.0039960388e-02,1.1457263861e+00,2.8028913273e-01,5.3171287704e+00
8.9300000000e+02,4.8115761032e-04,4.1653965301e-03,3.6307178466e-01,5.1553753699e-01,5.6468530950e-02,1.2622428644e-03,5.9013350393e-02,2.6984088933e+00,8.0076516679e-02,4.6696623643e+00
8.9400000000e+02,7.1614238556e-03,1.2316031809e-02,8.0891677018e-01,1.3092052437e-01,1.6234940392e-02,2.2533792259e-03,2.2196930166e-02,2.1709022908e+00,5.9912065923e-02,4.6598770458e+00
8.9500000000e+02,5.0224606438e-03,9.5935329126e-03,6.5828896595e-01,2.6077564552e-01,2.9771715782e-02,1.9112883020e-03,3.4636390887e-02,2.5842047674e+00,6.0062826959e-02,4.7073754838e+00
8.9600000000e+02,1.8780837016e-03,5.9559675991e-03,4.6376093176e-01,4.2878765086e-01,4.7421698266e-02,1.4915790864e-03,5.0704088726e-02,2.7554269874e+00,7.0066590518e-02,5.4856026948e+00
8.9700000000e+02,9.1641542861e-03,1.4686664802e-02,9.3900089785e-01,1.8692103417e-02,4.4562317762e-03,2.5378473869e-03,1.1462100483e-02,1.3927482001e+00,2.1046094183e-01,5.3331676067e+00
8.9800000000e+02,2.0199982029e-04,3.7357096661e-03,3.4091907184e-01,5.3466398416e-01,5.8417063946e-02,1.2072143873e-03,6.0854956189e-02,2.6616822829e+00,2.4430970315e-01,3.9793403564e+00
8.9900000000e+02,7.7057697750e-03,1.3172201586e-02,8.6351179445e-01,8.4123474678e-02,1.1392336609e-02,2.3869609938e-03,1.7707461912e-02,1.9258354351e+00,2.8429462281e-01,3.7239726651e+00
9.0000000000e+02,4.1172984089e-03,8.3127222268e-03,5.9010357393e-01,3.1960363648e-01,3.5826569660e-02,1.7482758626e-03,4.0287923427e-02,2.6889627425e+00,1.7485081872e-01,5.5562071173e+00
9.0100000000e+02,2.5341215117e-03,6.8931047809e-03,5.2378834062e-01,3.7731925873e-01,4.2057008867e-02,1.6336417912e-03,4.5774523702e-02,2.7280133635e+00,1.2270853947e-01,5.8622100660e+00
9.0200000000e+02,8.5795631132e-03,1.3987316229e-02,9.0813668122e-01,4.5553602959e-02,7.2315690520e-03,2.4699580885e-03,1.4041309344e-02,1.6586026752e+00,4.4552365831e-02,4.6919695252e+00
