time_fs,pop_site1_L9,pop_site2_L9,pop_site1_L10,pop_site2_L10,pop_site1_L11,pop_site2_L11
118.5,0.9512304931955796,0.04876950680442057,0.9512304935079443,0.048769506492055574,0.9512304934924934,0.04876950650750657
119.0,0.949824245678404,0.05017575432159628,0.9498242461749394,0.05017575382506072,0.9498242461472395,0.05017575385276072
119.5,0.9482192109230748,0.05178078907692536,0.9482192116400723,0.05178078835992751,0.9482192115973157,0.05178078840268419
120.0,0.9463932821335208,0.053606717866479296,0.946393283112457,0.05360671688754342,0.9463932830513692,0.053606716948631165
120.5,0.9442958474501008,0.05570415254989973,0.9442958487389315,0.05570415126106876,0.9442958486556626,0.055704151344337184
121.0,0.9420822699809615,0.05791773001903889,0.9420822716301738,0.05791772836982648,0.9420822715205279,0.05791772847947213
121.5,0.9396803352223004,0.060319664777699684,0.9396803372895013,0.06031966271049848,0.9396803371486179,0.06031966285138151
122.0,0.937107544462743,0.0628924555372571,0.9371075470110772,0.06289245298892292,0.937107546833508,0.0628924531664921
122.5,0.9342320447607304,0.0657679552392692,0.9342320478654832,0.06576795213451701,0.9342320476446964,0.06576795235530407
123.0,0.9311549779184742,0.06884502208152564,0.9311549816590098,0.06884501834099002,0.9311549813879151,0.06884501861208486
123.5,0.9277541236186394,0.07224587638136071,0.9277541280890818,0.07224587191091826,0.9277541277592282,0.07224587224077204
124.0,0.9242543409632538,0.0757456590367461,0.9242543462542551,0.07574565374574496,0.9242543458571272,0.07574565414287296
124.5,0.9206735179842033,0.07932648201579713,0.9206735241920052,0.07932647580799485,0.9206735237183523,0.07932647628164775
125.0,0.9170731845397725,0.08292681546022773,0.9170731917625842,0.0829268082374164,0.9170731912026736,0.08292680879732618
125.5,0.9132319584795284,0.08676804152047174,0.913231966840327,0.08676803315967335,0.9132319661821447,0.08676803381785565
126.0,0.909314231723098,0.09068576827690213,0.909314241340217,0.09068575865978291,0.9093142405716975,0.09068575942830244
126.5,0.9052844625642261,0.09471553743577378,0.9052844735674311,0.09471552643256849,0.9052844726751784,0.09471552732482104
127.0,0.9012637643315162,0.0987362356684838,0.9012637768460927,0.09873622315390701,0.9012637758166339,0.0987362241833662
127.5,0.8971185727652657,0.10288142723473395,0.8971185869387879,0.10288141306121183,0.8971185857563592,0.10288141424364074
128.0,0.8929147390987585,0.10708526090124118,0.8929147550799061,0.10708524492009396,0.8929147537281432,0.10708524627185685
128.5,0.8888046275083089,0.11119537249169133,0.8888046454327354,0.1111953545672645,0.8888046438958749,0.11119535610412497
129.0,0.8844646188266143,0.11553538117338599,0.8844646388829543,0.1155353611170457,0.8844646371401567,0.11553536285984294
129.5,0.8798338630421954,0.12016613695780497,0.8798338854417459,0.12016611455825439,0.8798338834695327,0.12016611653046719
130.0,0.8749821234590605,0.12501787654093965,0.8749821484163149,0.12501785158368534,0.8749821461901995,0.1250178538098003
130.5,0.870001595108877,0.12999840489112297,0.8700016228355807,0.12999837716441945,0.8700016203305904,0.12999837966941005
131.0,0.8648455775894213,0.13515442241057896,0.8648456083180239,0.13515439168197632,0.86484560550656,0.13515439449343994
131.5,0.8592716942932491,0.14072830570675107,0.859271728317295,0.14072827168270519,0.859271725165317,0.14072827483468328
132.0,0.8536414427335148,0.14635855726648517,0.8536414802894269,0.1463585197105734,0.8536414767672531,0.14635852323274745
132.5,0.8478332272802117,0.15216677271978843,0.8478332686402137,0.15216673135978634,0.8478332647139609,0.1521667352860392
133.0,0.8424909042541089,0.157509095745891,0.8424909495536822,0.15750905044631788,0.8424909452016622,0.15750905479833796
133.5,0.8372847880659688,0.16271521193403124,0.837284837515257,0.16271516248474296,0.8372848327080249,0.162715167291975
134.0,0.8320528200897527,0.1679471799102476,0.8320528739440256,0.1679471260559745,0.8320528686469579,0.16794713135304226
134.5,0.8263147431540954,0.17368525684590463,0.8263148018044131,0.1736851981955871,0.8263147959685099,0.17368520403149007
135.0,0.8201090846198603,0.1798909153801396,0.8201091484677338,0.17989085153226664,0.8201091420416474,0.17989085795835313
135.5,0.8137975537819672,0.18620244621803286,0.8137976231459876,0.1862023768540126,0.8137976160854564,0.18620238391454386
136.0,0.8073873295506907,0.1926126704493095,0.8073874047569621,0.19261259524303795,0.8073873970158835,0.19261260298411614
136.5,0.8006038495029844,0.19939615049701556,0.8006039309697301,0.19939606903026957,0.8006039224913383,0.19939607750866123
137.0,0.7937019889879444,0.20629801101205542,0.7937020770675435,0.20629792293245633,0.7937020678006155,0.2062979321993846
137.5,0.7863991016024973,0.21360089839750301,0.786399196745198,0.21360080325480216,0.7863991866269756,0.2136008133730245
138.0,0.7787828474971866,0.22121715250281357,0.7787829501352002,0.22121704986479998,0.778782939103422,0.22121706089657822
138.5,0.7706652972631808,0.2293347027368187,0.7706654078980903,0.22933459210190985,0.7706653958816271,0.22933460411837306
139.0,0.7631523649068569,0.23684763509314302,0.7631524836667847,0.23684751633321563,0.7631524706338754,0.2368475293661248
139.5,0.7556926707107572,0.24430732928924295,0.7556927979082982,0.24430720209170198,0.7556927838062898,0.24430721619371065
140.0,0.7489982450124032,0.25100175498759697,0.7489983807063814,0.2510016192936187,0.7489983655099925,0.25100163449000773
140.5,0.7418598743668136,0.2581401256331865,0.7418600190456714,0.25813998095432866,0.7418600026808333,0.258139997319167
141.0,0.7348537617122354,0.26514623828776485,0.7348539156551699,0.2651460843448304,0.7348538980702012,0.2651461019297991
141.5,0.7274287795155013,0.2725712204844985,0.7274289432041862,0.2725710567958135,0.7274289243231828,0.272571075676817
142.0,0.7196060598260727,0.2803939401739275,0.7196062337314506,0.2803937662685493,0.7196062134783744,0.2803937865216259
142.5,0.7115078397311825,0.28849216026881797,0.7115080242719478,0.2884919757280519,0.7115080025755345,0.28849199742446535
143.0,0.7022313129997546,0.29776868700024517,0.7022315089233305,0.2977684910766693,0.7022314856722653,0.29776851432773443
143.5,0.6919460804007178,0.308053919599282,0.6919462883594882,0.3080537116405118,0.6919462634519652,0.308053736548035
144.0,0.6818766627869539,0.3181233372130464,0.6818768829448467,0.3181231170551535,0.6818768563363656,0.31812314366363503
144.5,0.6715766159276753,0.3284233840723248,0.6715768485926715,0.32842315140732864,0.6715768202209441,0.32842317977905583
145.0,0.6612310347260985,0.3387689652739017,0.6612312801093574,0.3387687198906427,0.6612312499234259,0.3387687500765743
145.5,0.650321999203331,0.34967800079666855,0.650322257662936,0.3496777423370641,0.6503222255933837,0.3496777744066162
146.0,0.6387730726670853,0.36122692733291456,0.6387733445258084,0.36122665547419175,0.6387733105072348,0.3612266894927649
146.5,0.6268146974984478,0.3731853025015525,0.626814982938394,0.37318501706160595,0.6268149469227785,0.3731850530772215
147.0,0.6144270970849187,0.3855729029150813,0.6144273962234534,0.38557260377654684,0.6144273581712127,0.3855726418287874
147.5,0.6018679319936687,0.39813206800633144,0.6018682448043237,0.3981317551956763,0.601868204694634,0.3981317953053663
148.0,0.5889637212022274,0.4110362787977728,0.588964047633383,0.4110359523666171,0.5889640054495551,0.4110359945504451
148.5,0.576335664530415,0.42366433546958493,0.576336004320036,0.4236639956799641,0.5763359600735346,0.4236640399264653
149.0,0.5634461885136652,0.43655381148633454,0.5634465414661877,0.43655345853381217,0.5634464951612176,0.4365535048387823
149.5,0.5499791679368851,0.45002083206311466,0.5499795338196253,0.45002046618037467,0.5499794854666831,0.4500205145333167
150.0,0.5363852581517918,0.4636147418482081,0.536385636553653,0.463614363446347,0.5363855861886173,0.4636144138113825
150.5,0.522672484581119,0.47732751541888113,0.5226728750122146,0.4773271249877853,0.5226728226834196,0.4773271773165803
151.0,0.5092847535701678,0.49071524642983244,0.5092851554512636,0.49071484454873626,0.5092851012210888,0.4907148987789111
151.5,0.49644009829147,0.5035599017085299,0.49644051103273223,0.5035594889672678,0.4964404549669855,0.5035595450330144
152.0,0.4839223339745651,0.5160776660254348,0.4839227569946474,0.5160772430053526,0.4839226991598685,0.5160773008401316
152.5,0.471346361454919,0.5286536385450809,0.47134679412384883,0.5286532058761513,0.4713467345952882,0.5286532654047117
153.0,0.45865524145194414,0.5413447585480557,0.4586556830653304,0.5413443169346698,0.4586556219308043,0.5413443780691959
153.5,0.4458949312513055,0.5541050687486944,0.44589538104152354,0.5541046189584765,0.4458953183999601,0.55410468160004
154.0,0.43320054256508,0.5667994574349202,0.43320099973225484,0.5667990002677454,0.43320093568948115,0.5667990643105187
154.5,0.4196017101158833,0.5803982898841168,0.4196021735112485,0.5803978264887513,0.4196021082249023,0.5803978917750977
155.0,0.40658513653616685,0.5934148634638331,0.4065856053358982,0.593414394664102,0.40658553892085103,0.5934144610791492
155.5,0.3937802379371165,0.6062197620628837,0.3937807112196184,0.6062192887803818,0.3937806438065898,0.6062193561934102
156.0,0.38104475318621595,0.6189552468137842,0.38104522995138845,0.618954770048612,0.38104516168462615,0.6189548383153737
156.5,0.3681390259841915,0.6318609740158085,0.3681395050640528,0.6318604949359475,0.3681394361144741,0.6318605638855259
157.0,0.3554206777699645,0.6445793222300356,0.35542115813516517,0.6445788418648348,0.3554210886563325,0.6445789113436678
157.5,0.342543222787708,0.6574567772122923,0.3425437031675652,0.6574562968324349,0.34254363335040866,0.6574563666495912
158.0,0.3294770273611262,0.6705229726388735,0.32947750638762574,0.6705224936123743,0.32947743644000704,0.6705225635599933
158.5,0.31625784593436185,0.6837421540656384,0.3162583221823348,0.6837416778176656,0.3162582523233962,0.6837417476766036
159.0,0.30330467941010353,0.6966953205898961,0.30330515175139977,0.6966948482486003,0.30330508215925184,0.6966949178407486
159.5,0.29091555043667305,0.7090844495633273,0.2909160180603542,0.7090839819396454,0.2909159488678785,0.7090840511321214
160.0,0.27901261135631744,0.7209873886436828,0.27901307347445864,0.7209869265255411,0.27901300481210134,0.7209869951878988
160.5,0.26733032909704396,0.7326696709029562,0.2673307847173541,0.7326692152826461,0.26733071674705816,0.7326692832529417
161.0,0.25655963301659157,0.7434403669834082,0.2565600819801982,0.7434399180198019,0.2565600147402746,0.7434399852597252
161.5,0.24656117552936552,0.7534388244706345,0.24656161769473472,0.7534383823052649,0.24656155122038548,0.7534384487796145
162.0,0.23680398719394977,0.7631960128060501,0.23680442189157788,0.7631955781084223,0.23680435629737606,0.7631956437026244
162.5,0.227849055179293,0.7721509448207071,0.22784948253559448,0.7721505174644058,0.22784941781610363,0.7721505821838963
163.0,0.21899368389075366,0.7810063161092469,0.21899410320963558,0.7810058967903644,0.21899403948369994,0.7810059605163
163.5,0.21038154473447096,0.7896184552655292,0.21038195554329736,0.7896180444567027,0.21038189289649314,0.789618107103507
164.0,0.20214113487078905,0.7978588651292104,0.20214153693581438,0.7978584630641856,0.20214147541757327,0.7978585245824263
164.5,0.19409584248796005,0.8059041575120403,0.19409623537360915,0.8059037646263907,0.19409617506438118,0.8059038249356187
165.0,0.18651365380725296,0.8134863461927468,0.18651403754175447,0.8134859624582456,0.1865139784509632,0.8134860215490366
165.5,0.17900890630640795,0.820991093693592,0.1790092803734135,0.8209907196265868,0.1790092225942232,0.8209907774057764
166.0,0.17176430568297885,0.8282356943170214,0.1717646698948498,0.8282353301051504,0.17176461346999575,0.8282353865300042
166.5,0.16500574372979518,0.8349942562702047,0.16500609834375293,0.8349939016562472,0.1650060432469132,0.8349939567530869
167.0,0.15874942728267855,0.8412505727173214,0.15874977266961446,0.8412502273303853,0.15874971885625463,0.8412502811437453
167.5,0.1531410554239757,0.8468589445760245,0.1531413923072061,0.8468586076927938,0.15314133967713636,0.846858660322864
168.0,0.14746798291305585,0.8525320170869443,0.1474683107954485,0.8525316892045516,0.1474682594387055,0.8525317405612943
168.5,0.1421670051908656,0.8578329948091343,0.14216732439883825,0.8578326756011618,0.14216727427688186,0.8578327257231182
169.0,0.13724809506240496,0.8627519049375952,0.13724840600294075,0.8627515939970594,0.13724835706427949,0.8627516429357205
169.5,0.132405411046163,0.867594588953837,0.1324057135880535,0.8675942864119465,0.13240566586585567,0.8675943341341446
170.0,0.12771435972265655,0.8722856402773432,0.1277146539045702,0.8722853460954298,0.1277146074054436,0.8722853925945565
170.5,0.12299423292457498,0.8770057670754248,0.12299451845359015,0.8770054815464097,0.12299447323684634,0.8770055267631538
171.0,0.11840433943126168,0.8815956605687382,0.11840461634862856,0.8815953836513714,0.11840457242106082,0.881595427578939
171.5,0.1139076330474193,0.8860923669525805,0.11390790134600458,0.8860920986539963,0.11390785872225745,0.8860921412777424
172.0,0.10954249981008851,0.8904575001899114,0.10954275958971178,0.890457240410288,0.1095427182675752,0.8904572817324251
172.5,0.10541745557104085,0.8945825444289599,0.10541770718821854,0.8945822928117818,0.10541766712470849,0.8945823328752914
173.0,0.10159695490533678,0.8984030450946635,0.10159719889743189,0.898402801102568,0.10159716002069279,0.8984028399793071
173.5,0.09798654218940546,0.9020134578105945,0.09798677893332029,0.9020132210666795,0.09798674119717575,0.902013258802824
174.0,0.09452919510240776,0.9054708048975926,0.09452942488413679,0.9054705751158635,0.09452938825703305,0.9054706117429673
174.5,0.09105132534202938,0.9089486746579705,0.09105154809194979,0.9089484519080501,0.0910515125990312,0.9089484874009688
175.0,0.08782260138119147,0.9121773986188083,0.08782281764371698,0.9121771823562828,0.087822783212249,0.9121772167877512
175.5,0.08481627635273631,0.9151837236472639,0.08481648665064027,0.9151835133493595,0.08481645321153629,0.9151835467884635
176.0,0.08194081171243305,0.9180591882875672,0.08194101639283582,0.9180589836071642,0.08194098390505805,0.9180590160949417
176.5,0.07915880933968389,0.9208411906603161,0.0791590086879583,0.9208409913120414,0.07915897712030863,0.9208410228796913
177.0,0.07650315646829652,0.9234968435317036,0.07650335086729447,0.9234966491327059,0.0765033201731702,0.9234966798268298
177.5,0.07386535467640708,0.9261346453235929,0.0738655442741043,0.9261344557258958,0.07386551444390185,0.926134485556098
178.0,0.07123417366506851,0.9287658263349319,0.07123435859277191,0.9287656414072283,0.07123432961907669,0.9287656703809233
178.5,0.068744374624925,0.9312556253750749,0.06874455534855932,0.9312554446514405,0.06874452717111607,0.931255472828884
179.0,0.06663916871827316,0.9333608312817266,0.06663934633519474,0.9333606536648054,0.0666393187959065,0.9333606812040933
179.5,0.06456875917899761,0.9354312408210023,0.06456893396659243,0.9354310660334075,0.06456890703561222,0.935431092964388
180.0,0.06266535453655597,0.937334645463444,0.06266552712260066,0.9373344728773997,0.06266550071604755,0.9373344992839523
180.5,0.06083951451967629,0.9391604854803238,0.06083968533235708,0.9391603146676428,0.060839659397220476,0.9391603406027796
181.0,0.059077363305666604,0.9409226366943334,0.05907753275407531,0.9409224672459249,0.059077507240108074,0.9409224927598919
181.5,0.0573818253564109,0.9426181746435894,0.05738199387514353,0.9426180061248566,0.05738196872810131,0.9426180312718988
182.0,0.05569563496340968,0.9443043650365903,0.055695802841057025,0.9443041971589429,0.05569577802799843,0.9443042219720015
182.5,0.05394585309246552,0.9460541469075344,0.05394602040293734,0.9460539795970626,0.05394599592116512,0.9460540040788348
183.0,0.05242311782471591,0.9475768821752838,0.05242328549853313,0.9475767145014669,0.052423261218961674,0.9475767387810385
183.5,0.05107019421897088,0.9489298057810291,0.05107036307890663,0.9489296369210938,0.05107033888930122,0.9489296611106989
184.0,0.04981794415249365,0.9501820558475066,0.04981811485210068,0.9501818851478994,0.04981809066507986,0.9501819093349201
184.5,0.048761987702324615,0.9512380122976755,0.04876216126011163,0.9512378387398882,0.04876213693724847,0.9512378630627519
185.0,0.047829220720530176,0.95217077927947,0.04782939798337957,0.9521706020166206,0.047829373411557775,0.9521706265884421
185.5,0.047044921064766515,0.9529550789352333,0.04704510303809773,0.9529548969619023,0.047045078082958006,0.952954921917042
186.0,0.04633445147270237,0.9536655485272977,0.04633463896054391,0.9536653610394563,0.046334613516059074,0.9536653864839411
186.5,0.04564144632386006,0.9543585536761399,0.04564163995562889,0.9543583600443715,0.045641613938965805,0.9543583860610345
187.0,0.04492262969599217,0.955077370304008,0.044922829940226276,0.9550771700597737,0.0449228032887394,0.9550771967112607
187.5,0.04403410142662839,0.9559658985733718,0.044034308094575175,0.955965691905425,0.044034280830332805,0.9559657191696674
188.0,0.04323101955292418,0.9567689804470758,0.04323123353658512,0.9567687664634147,0.043231205536059525,0.9567687944639407
188.5,0.042632187679619175,0.9573678123203809,0.04263241053557966,0.9573675894644201,0.0426323815881962,0.9573676184118036
189.0,0.04206391216006211,0.9579360878399377,0.04206414470798377,0.9579358552920164,0.04206411469910342,0.9579358853008964
189.5,0.04162849282185751,0.9583715071781428,0.04162873649529593,0.9583712635047045,0.04162870523001997,0.95837129476998
190.0,0.04121250236510008,0.9587874976349001,0.04121275807052186,0.9587872419294782,0.04121272542051157,0.9587872745794885
190.5,0.040776481484034274,0.959223518515966,0.04077674991816562,0.9592232500818345,0.040776715779733505,0.9592232842202665
191.0,0.04024380141833671,0.9597561985816635,0.04024408275094146,0.9597559172490586,0.04024404708499188,0.959755952915008
191.5,0.039583550809532436,0.9604164491904676,0.0395838448728326,0.9604161551271672,0.039583807680198924,0.9604161923198009
192.0,0.03888208017392117,0.9611179198260785,0.038882387269528695,0.9611176127304716,0.03888234848901067,0.9611176515109893
192.5,0.038210687264805185,0.961789312735195,0.03821100819321622,0.9617889918067839,0.038210967698586534,0.9617890323014135
193.0,0.037570890412255524,0.9624291095877446,0.037571226008637965,0.9624287739913623,0.03757118366738817,0.9624288163326121
193.5,0.036844460045950315,0.96315553995405,0.03684481008748963,0.9631551899125104,0.03684476589863323,0.9631552341013667
194.0,0.03606176065430218,0.9639382393456977,0.03606212502009776,0.9639378749799026,0.03606207896833375,0.9639379210316663
194.5,0.03530442894646277,0.9646955710535372,0.035304808206141895,0.9646951917938583,0.03530476018747307,0.9646952398125269
195.0,0.03463701550758833,0.9653629844924116,0.034637410940913105,0.9653625890590868,0.03463736075989009,0.9653626392401098
195.5,0.034185005454551755,0.9658149945454483,0.034185419956914626,0.9658145800430854,0.03418536721045277,0.9658146327895476
196.0,0.033754679756049406,0.9662453202439505,0.033755114251152095,0.9662448857488481,0.03375505878350232,0.9662449412164977
196.5,0.03337206160099506,0.966627938399005,0.03337251737742441,0.9666274826225759,0.03337245898378262,0.9666275410162175
197.0,0.033020406011690574,0.966979593988309,0.03302088421313067,0.9669791157868696,0.03302082270469379,0.9669791772953062
197.5,0.03277933133564882,0.9672206686643514,0.032779834346267876,0.9672201656537326,0.03277976937145008,0.9672202306285501
198.0,0.032665048713094,0.9673349512869059,0.032665579452206286,0.9673344205477938,0.03266551058473596,0.9673344894152641
198.5,0.03258816281940212,0.9674118371805976,0.032588723071807706,0.9674112769281924,0.03258865002710938,0.9674113499728905
199.0,0.03256249516912248,0.9674375048308773,0.032563087075693636,0.967436912924306,0.03256300951841145,0.9674369904815886
199.5,0.03254344198683402,0.9674565580131661,0.032544067026231985,0.9674559329737683,0.032543984703617634,0.9674560152963825
